chromosome,coordinate,cn
3,151650001,-0.078236319
3,151700001,0.077917334
3,151750001,0.067825473
3,151800001,0.006829374
3,151850001,-0.159657536
3,151900001,0.145407846
3,151950001,0.143068402
3,152000001,-0.054464944
3,152050001,0.117112099
3,152100001,-0.005059971
3,152150001,-0.127316816
3,152200001,-0.071312259
3,152250001,-0.036238678
3,152300001,-0.048897666
3,152350001,0.118423757
3,152400001,0.026488914
3,152450001,0.038679127
3,152500001,0.264841774
3,152550001,0.053145717
3,152600001,0.115241447
3,152650001,0.056916431
3,152700001,-0.079197865
3,152750001,0.170408808
3,152800001,-0.032769225
3,152850001,0.164408098
3,152950001,0.025733687
3,153000001,0.10754314
3,153050001,-0.030208555
3,153100001,-0.10447055
3,153150001,-0.256937493
3,153200001,-0.190353441
3,153250001,-0.021537524
3,153300001,0.075077494
3,153350001,0.132214467
3,153400001,-0.093213373
3,153450001,0.01736223
3,153500001,0.089853141
3,153550001,0.007838898
3,153600001,-0.053118114
3,153700001,0.14134949
3,153750001,0.076759059
3,153800001,0.097325222
3,153850001,-0.006148922
3,153900001,-0.071478953
3,153950001,0.064239269
3,154000001,0.165187971
3,154050001,-0.053670145
3,154100001,0.012212108
3,154150001,-0.07003278
3,154200001,0.043802959
3,154250001,0.013728443
3,154300001,-0.016356135
3,154350001,0.075911667
3,154400001,0.008172259
3,154450001,0.292155654
3,154500001,0.110754343
3,154550001,-0.018548286
3,154600001,0.148949667
3,154650001,0.127716455
3,154700001,0.010104957
3,154750001,-0.135519786
3,154800001,0.120954934
3,154850001,0.079883232
3,154900001,0.024114816
3,154950001,-0.069780197
3,155000001,0.169753853
3,155050001,-0.083214421
3,155100001,0.07444919
3,155150001,0.03544477
3,155200001,0.002025377
3,155250001,0.124125282
3,155300001,0.16255481
3,155350001,0.100708067
3,155400001,-0.090817225
3,155450001,-0.065658555
3,155500001,-0.100258475
3,155550001,0.101648086
3,155600001,0.0131883
3,155650001,-0.026055642
3,155700001,-0.110293205
3,155750001,-0.094118992
3,155800001,-0.231629283
3,155850001,-0.018626911
3,155900001,0.077130601
3,155950001,0.100951812
3,156000001,-0.057000334
3,156050001,0.028132664
3,156100001,0.079570567
3,156150001,0.0213865
3,156200001,0.075851595
3,156250001,-0.018787378
3,156300001,0.01780991
3,156350001,0.036927366
3,156400001,-0.027537094
3,156450001,0.113809775
3,156500001,0.107391313
3,156550001,0.123601337
3,156600001,-0.112436847
3,156650001,-0.007155437
3,156700001,-0.075405957
3,156750001,-0.166987717
3,156800001,0.042811896
3,156850001,0.256599272
3,156900001,0.110910535
3,156950001,0.247113132
3,157000001,0.130725205
3,157050001,-0.014037079
3,157100001,-0.022300176
3,157150001,-0.034959848
3,157200001,-0.036248283
3,157250001,0.094878988
3,157300001,-0.008814918
3,157350001,0.149326772
3,157400001,0.036511374
3,157450001,0.069282796
3,157500001,0.077883852
3,157550001,-0.026895816
3,157600001,0.151687884
3,157650001,0.040945263
3,157700001,-0.040320684
3,157750001,0.03407094
3,157800001,0.174160449
3,157850001,0.100696108
3,157900001,0.101648086
3,157950001,-0.114155131
3,158050001,-0.013317106
3,158100001,0.096139109
3,158150001,0.073324873
3,158200001,0.135294512
3,158250001,0.063587862
3,158300001,-0.053867216
3,158350001,0.063719608
3,158400001,0.258636505
3,158450001,0.063933778
3,158500001,0.016354974
3,158550001,0.042258664
3,158600001,-0.201335435
3,158650001,0.015736207
3,158700001,0.012601957
3,158750001,0.070835757
3,158800001,0.001549272
3,158850001,0.030814362
3,158900001,0.077665169
3,158950001,0.046918367
3,159000001,0.311505495
3,159050001,-0.219419344
3,159100001,-0.026701583
3,159150001,0.048773454
3,159200001,0.083800837
3,159250001,0.024090054
3,159300001,-0.00284007
3,159350001,-0.097348431
3,159400001,0.109611688
3,159450001,-0.200286973
3,159500001,-0.028311094
3,159550001,0.057899214
3,159600001,0.031942487
3,159650001,0.091040921
3,159700001,-3.67E-05
3,159750001,-0.154771197
3,159800001,0.022848174
3,159850001,-0.042400269
3,159900001,0.08765688
3,159950001,-0.010252735
3,160000001,-0.014304812
3,160050001,0.115841577
3,160100001,0.029063533
3,160150001,0.057475385
3,160200001,-0.054832423
3,160250001,0.010197044
3,160300001,-0.014612101
3,160350001,-0.059040151
3,160400001,-0.034609278
3,160450001,-0.124414097
3,160500001,-0.024468409
3,160550001,-0.055109172
3,160600001,-0.182878489
3,160650001,-0.151792156
3,160700001,0.091605603
3,160750001,0.047510203
3,160800001,0.007043611
3,160850001,-0.012447398
3,160950001,-0.127831553
3,161050001,-0.157351436
3,161100001,0.090472226
3,161150001,-0.013585658
3,161200001,0.070650509
3,161250001,-0.080342182
3,161300001,0.052218287
3,161350001,0.233058166
3,161400001,0.126651334
3,161450001,0.072610118
3,161500001,0.045842445
3,161550001,0.089778057
3,161600001,-0.007649454
3,161650001,0.061392542
3,161700001,-0.039686404
3,161750001,0.173344099
3,161800001,-0.0083203
3,161850001,0.065811019
3,161900001,0.049157989
3,161950001,0.000449349
3,162000001,0.217811951
3,162050001,0.074793643
3,162100001,-0.039634885
3,162150001,-0.041316495
3,162200001,0.115688147
3,162250001,0.028823832
3,162300001,0.106982596
3,162350001,-0.100949846
3,162400001,0.042205562
3,162450001,0.165562511
3,162500001,-0.130230562
3,162550001,-0.143287342
3,162600001,-0.008017888
3,162650001,-0.130542819
3,162700001,0.007494261
3,162750001,-0.066809517
3,162900001,-0.0934535
3,162950001,-0.010260252
3,163050001,0.135307561
3,163100001,-0.059390705
3,163150001,-0.059390705
3,163200001,-0.061098488
3,163250001,0.223930706
3,163300001,0.182318057
3,163350001,-0.077855039
3,163400001,-0.032823026
3,163450001,0.050019846
3,163500001,-0.23373503
3,163550001,-0.071688699
3,163600001,0.059363108
3,163650001,0.121920101
3,163700001,0.018252741
3,163750001,-0.066832898
3,163800001,0.162508807
3,163850001,0.056781299
3,163900001,-0.099034517
3,163950001,0.092692771
3,164000001,-0.014214549
3,164050001,0.187047191
3,164100001,0.04201576
3,164150001,-0.061435588
3,164200001,0.086156805
3,164250001,-0.018132282
3,164300001,-0.100583562
3,164350001,0.013813279
3,164400001,0.099989461
3,164450001,-0.09131969
3,164500001,-0.074861326
3,164550001,0.000730223
3,164600001,-0.1318396
3,164650001,-0.095150463
3,164700001,-0.154083331
3,164750001,0.06079487
3,164800001,-0.17855798
3,164850001,0.03693348
3,164900001,0.092692771
3,164950001,-0.061102428
3,165000001,-0.129752328
3,165050001,-0.011930771
3,165100001,-0.058115561
3,165150001,0.042980929
3,165200001,0.052348363
3,165250001,-0.0967213
3,165300001,0.099989461
3,165350001,-0.28516639
3,165400001,-0.018548286
3,165450001,0.030034724
3,165500001,0.013614333
3,165550001,-0.274361843
3,165600001,0.008548737
3,165650001,-0.02525446
3,165700001,-0.06689923
3,165750001,-0.217660267
3,165800001,0.147919354
3,165850001,0.01399819
3,165900001,0.117227784
3,165950001,0.04269291
3,166000001,-0.035571446
3,166050001,-0.16852689
3,166100001,0.078396985
3,166250001,-0.008146188
3,166300001,0.087384606
3,166350001,-0.050675344
3,166400001,-0.130542819
3,166500001,-0.069257228
3,166550001,0.009009612
3,166600001,-0.075772717
3,166650001,-0.028279295
3,166700001,0.060101658
3,166750001,0.074387265
3,166800001,0.025738439
3,166850001,0.016329256
3,166900001,0.039486255
3,166950001,-0.107953981
3,167000001,0.042551278
3,167050001,-0.024621332
3,167100001,-0.022781659
3,167150001,-0.042758763
3,167200001,0.070650509
3,167250001,-0.016178023
3,167300001,0.020482959
3,167350001,-0.146042876
3,167400001,0.091048264
3,167450001,0.013457225
3,167500001,0.111720042
3,167550001,0.036667155
3,167600001,0.052017071
3,167650001,0.081947983
3,167700001,0.049269326
3,167750001,0.001269725
3,167800001,-0.04650666
3,167850001,0.030417674
3,167900001,0.132435927
3,167950001,0.084921515
3,168000001,0.071043271
3,168050001,0.07655368
3,168100001,0.078277131
3,168150001,0.010766331
3,168200001,0.004466343
3,168250001,-0.027555551
3,168300001,0.105983763
3,168350001,-0.056022991
3,168400001,0.086480481
3,168450001,-0.010954598
3,168500001,0.07887252
3,168550001,0.048842823
3,168600001,0.120287874
3,168650001,-0.02770342
3,168700001,0.103504126
3,168750001,-0.282290685
3,168800001,-0.071779791
3,168850001,-0.074090171
3,168900001,-0.132545785
3,168950001,0.067646239
3,169000001,0.018351912
3,169050001,0.176648633
3,169100001,0.056524696
3,169150001,0.042473298
3,169200001,-0.058488968
3,169250001,-0.092329384
3,169300001,0.003096227
3,169350001,0.103417859
3,169400001,0.24333862
3,169450001,0.063459146
3,169500001,0.073936576
3,169550001,-0.110354067
3,169600001,0.075745686
3,169650001,-0.236887076
3,169700001,0.183102726
3,169750001,0.212789113
3,169800001,0.112882325
3,169850001,0.184250622
3,169900001,0.192249759
3,169950001,0.072297834
3,170000001,0.071244403
3,170050001,0.095918798
3,170100001,0.101622597
3,170150001,0.159617389
3,170200001,-0.122249417
3,170250001,-0.154224455
3,170300001,-0.062243087
3,170350001,0.241627534
3,170400001,-0.156981959
3,170450001,0.111871477
3,170500001,0.176902427
3,170550001,-0.072167583
3,170600001,0.078962979
3,170700001,-0.120564568
3,170750001,0.110005908
3,170800001,0.075060279
3,170850001,-0.061783202
3,170900001,-0.153880324
3,170950001,0.087150326
3,171000001,0.127262053
3,171050001,0.100708067
3,171100001,-0.069176219
3,171150001,0.042803933
3,171200001,-0.134679188
3,171250001,0.187638566
3,171300001,-0.134679188
3,171350001,-0.123024158
3,171400001,-0.118677109
3,171450001,-0.133121167
3,171550001,0.066325469
3,171600001,0.061451484
3,171650001,0.172907688
3,171700001,0.069609063
3,171750001,0.124364391
3,171800001,-0.082115275
3,171850001,0.154715647
3,171900001,0.021418945
3,171950001,-0.233185585
3,172000001,-0.071299486
3,172050001,-0.012321965
3,172100001,-0.098454011
3,172150001,-0.106112381
3,172200001,0.079570567
3,172250001,0.209288429
3,172300001,0.117724286
3,172350001,0.219230488
3,172400001,0.182779386
3,172450001,0.010613589
3,172500001,0.077819067
3,172550001,0.023184194
3,172600001,-0.002450333
3,172650001,-0.092866669
3,172700001,-0.05565475
3,172750001,0.042760678
3,172800001,-0.101748631
3,172850001,0.274472598
3,172900001,0.173808272
3,172950001,0.129732366
3,173000001,0.116484779
3,173050001,0.077711986
3,173100001,0.095234127
3,173150001,0.159761487
3,173200001,0.104937385
3,173250001,0.108413423
3,173300001,0.166555267
3,173350001,-0.223550513
3,173400001,0.059985117
3,173450001,0.271688066
3,173500001,-0.026337039
3,173550001,0.19383789
3,173600001,0.112138671
3,173650001,-0.204669545
3,173700001,-0.105481194
3,173750001,0.134846158
3,173800001,0.167137729
3,173850001,0.078847122
3,173900001,0.199029848
3,173950001,-0.032871826
3,174000001,-0.081694414
3,174050001,0.038565175
3,174100001,-0.107456429
3,174150001,-0.03439115
3,174200001,-0.066050435
3,174250001,-0.053730953
3,174300001,-0.058712724
3,174350001,-0.011259744
3,174400001,-0.054219684
3,174450001,0.020073614
3,174500001,0.007056617
3,174550001,0.055603163
3,174600001,0.110515599
3,174650001,0.079253199
3,174700001,0.192152951
3,174750001,0.089529222
3,174800001,-0.054861824
3,174850001,0.057464282
3,174900001,0.150540217
3,174950001,0.010521849
3,175000001,0.030509498
3,175050001,0.19176288
3,175100001,-0.123416426
3,175150001,0.054031003
3,175200001,-0.023187512
3,175250001,0.102793229
3,175300001,-0.135982542
3,175350001,-0.096692789
3,175400001,-0.183560749
3,175450001,0.001958082
3,175500001,0.095560844
3,175550001,0.017437192
3,175600001,0.028739746
3,175650001,0.105008669
3,175700001,0.036334409
3,175750001,-0.120244713
3,175800001,-0.02820566
3,175850001,-0.009049401
3,175900001,0.103908703
3,175950001,0.031729494
3,176000001,0.114100086
3,176050001,-0.047168128
3,176100001,-0.023898776
3,176150001,0.010633641
3,176200001,-0.050016036
3,176250001,-0.080761113
3,176300001,0.086788331
3,176350001,-0.024823531
3,176400001,-0.056774995
3,176450001,0.103908703
3,176500001,0.174160449
3,176550001,-0.158174254
3,176600001,0.005266153
3,176650001,0.061246557
3,176700001,-0.112456603
3,176750001,0.076280178
3,176800001,-0.000576542
3,176850001,-0.03350214
3,176900001,-0.135687583
3,176950001,-0.004021305
3,177050001,0.01419002
3,177100001,-0.079419432
3,177150001,-0.058951465
3,177200001,-0.261735609
3,177250001,-0.033110335
3,177300001,0.017317986
3,177350001,-0.125582244
3,177400001,-0.081978351
3,177450001,-0.161586564
3,177500001,-0.058981269
3,177550001,-0.081431891
3,177600001,0.042492133
3,177650001,0.103459233
3,177700001,0.015252562
3,177750001,0.010477978
3,177800001,0.090771528
3,177850001,-0.092196576
3,177900001,0.142765252
3,177950001,0.00365405
3,178000001,0.246494706
3,178050001,-0.079744842
3,178100001,-0.00304042
3,178150001,0.172181079
3,178200001,-0.09184675
3,178250001,0.002206675
3,178300001,0.160151604
3,178350001,0.244078684
3,178400001,-0.153431371
3,178450001,-0.060547851
3,178500001,0.084295367
3,178550001,-0.033423859
3,178600001,0.114875383
3,178650001,-0.015195998
3,178700001,-0.161585485
3,178750001,-0.08874916
3,178800001,0.111957664
3,178850001,-0.008625404
3,178900001,-0.001069938
3,178950001,-0.17588408
3,179000001,0.142515308
3,179050001,-0.086336594
3,179100001,-0.246946032
3,179150001,0.056724623
3,179200001,-0.097296255
3,179250001,0.008566052
3,179300001,0.076187116
3,179350001,0.057083936
3,179400001,0.048320417
3,179450001,-0.044442639
3,179500001,-0.026487829
3,179550001,0.009802927
3,179600001,-0.005313819
3,179650001,-0.108401779
3,179700001,-0.116093922
3,179750001,-0.04854616
3,179800001,-0.035248251
3,179850001,-0.035078353
3,179900001,-0.21319851
3,179950001,0.041167112
3,180000001,-0.021553046
3,180050001,-0.050929614
3,180100001,-0.02473339
3,180150001,0.021021273
3,180200001,0.001970748
3,180250001,0.100212919
3,180300001,0.058553464
3,180350001,0.124021237
3,180400001,0.170286683
3,180450001,0.068206562
3,180500001,0.057790789
3,180550001,0.022844561
3,180600001,-0.084218706
3,180650001,0.116058444
3,180700001,-0.056065845
3,180750001,-0.190981701
3,180800001,0.068687887
3,180850001,-0.109579594
3,180900001,-0.200562771
3,180950001,-0.099190457
3,181000001,0.017443338
3,181050001,0.151682354
3,181100001,0.167349199
3,181150001,0.047825968
3,181200001,0.094239269
3,181250001,0.149034643
3,181300001,-0.009094327
3,181350001,0.148647113
3,181400001,0.088020754
3,181450001,-0.039288092
3,181500001,-0.046407893
3,181550001,0.205272691
3,181600001,-0.001893703
3,181650001,-0.081340714
3,181750001,0.005983418
3,181800001,-0.10487892
3,181850001,0.054901524
3,181900001,-0.17812907
3,181950001,-0.000482833
3,182000001,-0.064329315
3,182050001,-0.081118828
3,182100001,0.01482657
3,182150001,0.112678633
3,182200001,-0.017437889
3,182250001,-0.038324012
3,182300001,-0.088439722
3,182350001,0.044843468
3,182400001,-0.144060955
3,182450001,0.016483307
3,182500001,0.195176241
3,182550001,0.061520466
3,182600001,-0.158854718
3,182650001,0.135294338
3,182700001,0.124784715
3,182750001,0.129747532
3,182800001,0.254119049
3,182850001,0.006684237
3,182900001,0.015829239
3,182950001,-0.076193899
3,183000001,0.012540415
3,183050001,0.126386859
3,183100001,0.109524899
3,183150001,-0.086491038
3,183200001,-0.157658743
3,183250001,-0.036011244
3,183300001,-0.119688438
3,183350001,0.157083996
3,183400001,0.00054592
3,183450001,-0.002133595
3,183500001,0.001170252
3,183550001,-0.054709356
3,183600001,-0.160985984
3,183650001,-0.145241903
3,183700001,-0.082397868
3,183750001,0.032314655
3,183800001,0.118038444
3,183850001,-0.030026572
3,183900001,0.056523273
3,183950001,0.007131798
3,184000001,-0.004329548
3,184050001,0.111397671
3,184100001,0.066939187
3,184150001,-0.030776083
3,184200001,0.004168974
3,184250001,-0.020323729
3,184300001,-0.006114029
3,184350001,-0.03844876
3,184400001,-0.109601638
3,184450001,-0.063021622
3,184500001,-0.014642095
3,184550001,0.080265762
3,184600001,0.060366154
3,184650001,-0.169231824
3,184700001,0.089355626
3,184750001,-0.201370558
3,184800001,0.120926346
3,184850001,0.130754161
3,184900001,0.056689629
3,184950001,0.038067874
3,185000001,0.082423373
3,185050001,-0.017183494
3,185100001,-0.029740169
3,185150001,0.00061311
3,185200001,0.048478137
3,185250001,-0.033043883
3,185300001,0.033021475
3,185350001,-0.000296788
3,185400001,0.122560835
3,185450001,-0.157189567
3,185500001,0.013185719
3,185550001,-0.210526876
3,185600001,0.06231026
3,185650001,0.142372444
3,185700001,-0.060792542
3,185750001,-0.000779236
3,185800001,-0.017516819
3,185850001,-0.076119214
3,185900001,-0.008787085
3,185950001,-0.00761031
3,186000001,0.091769243
3,186050001,-0.030916098
3,186100001,0.051976195
3,186150001,0.090433276
3,186200001,-0.033753679
3,186250001,0.022283193
3,186300001,-0.089931595
3,186350001,0.070472611
3,186400001,0.06104857
3,186450001,0.044887143
3,186500001,0.002701162
3,186550001,-0.124806715
3,186600001,-0.092024816
3,186650001,0.056410507
3,186700001,-0.226492451
3,186750001,-0.156938685
3,186800001,-0.050623612
3,186850001,-0.296426715
3,186900001,-0.132885477
3,186950001,-0.129876455
3,187000001,-0.002340207
3,187050001,0.060472743
3,187100001,0.154635468
3,187150001,-0.01958068
3,187200001,0.088173715
3,187250001,0.012613628
3,187300001,-0.13385975
3,187350001,-0.002468753
3,187400001,-0.222632851
3,187450001,-0.049020735
3,187500001,0.188929093
3,187550001,-0.174008144
3,187600001,0.036404138
3,187650001,-0.02554865
3,187700001,-0.311041001
3,187750001,-0.072444275
3,187800001,0.041507336
3,187900001,-0.056247148
3,187950001,0.073920144
3,188000001,-0.022475816
3,188050001,0.005014724
3,188100001,0.086290694
3,188150001,-0.048345838
3,188200001,-0.12407873
3,188250001,-0.144340687
3,188300001,0.000196075
3,188350001,0.02446582
3,188400001,0.011493522
3,188450001,0.004466343
3,188500001,0.041357976
3,188550001,0.111647466
3,188600001,-0.177813768
3,188650001,-0.064615488
3,188700001,0.155944808
3,188750001,0.107560778
3,188800001,0.031851119
3,188850001,0.027266716
3,188900001,0.064354295
3,188950001,0.139244373
3,189000001,0.091200868
3,189050001,0.003818786
3,189100001,0.213581279
3,189150001,-0.027934342
3,189200001,-0.060094543
3,189300001,-0.036621799
3,189350001,0.178892161
3,189400001,0.188857149
3,189450001,-0.075586542
3,189500001,0.123519267
3,189550001,0.123683047
3,189600001,-0.088548085
3,189650001,0.117253814
3,189700001,0.017734559
3,189750001,0.058293303
3,189800001,-0.050224299
3,189850001,-0.155626979
3,189900001,0.019616196
3,189950001,-0.163024512
3,190000001,0.099623151
3,190050001,-0.016555724
3,190100001,0.087243578
3,190150001,0.072265674
3,190200001,-0.026895816
3,190250001,-0.080207535
3,190300001,-0.013428034
3,190350001,0.005713792
3,190400001,0.098914223
3,190450001,0.014997498
3,190500001,0.034982942
3,190550001,0.026095006
3,190600001,0.097378023
3,190650001,0.145573629
3,190700001,0.01070948
3,190750001,0.018250475
3,190800001,0.023131637
3,190850001,-0.148968694
3,190900001,0.033969838
3,190950001,0.087920869
3,191000001,-0.038596675
3,191050001,-0.050733839
3,191100001,0.050501625
3,191150001,0.162394999
3,191200001,-0.000986081
3,191250001,0.060079038
3,191300001,-0.112745473
3,191350001,-0.097458825
3,191400001,-0.039387104
3,191450001,-0.126253312
3,191500001,-0.054088622
3,191550001,0.082029362
3,191600001,0.081363111
3,191650001,-0.083881298
3,191700001,-0.080207535
3,191750001,-0.051711788
3,191800001,0.130527276
3,191850001,-0.092528661
3,191900001,0.056094624
3,191950001,-0.111249445
3,192000001,0.100444327
3,192050001,0.090581641
3,192100001,0.066351128
3,192150001,-0.201650333
3,192200001,0.006875618
3,192250001,-0.12581738
3,192300001,0.11567884
3,192350001,0.020915806
3,192400001,0.059543669
3,192450001,0.094239269
3,192500001,-0.029940142
3,192550001,-0.072939664
3,192600001,0.019108545
3,192650001,-0.093121076
3,192700001,0.049533042
3,192750001,-0.093804149
3,192800001,0.081146815
3,192900001,-0.032210737
3,193000001,0.071455955
3,193050001,0.047314236
3,193100001,0.091955593
3,193200001,0.077249094
3,193250001,0.074875102
3,193300001,0.098962519
3,193350001,0.135237945
3,193400001,0.261610631
3,193450001,0.110508062
3,193500001,0.043411167
3,193550001,0.017486998
3,193600001,0.156442228
3,193650001,0.169278445
3,193700001,0.128087214
3,193750001,-0.040396605
3,193800001,0.040093313
3,193850001,0.010789504
3,193900001,-0.033249908
3,193950001,0.064424539
3,194000001,-0.007415253
3,194050001,-0.036640462
3,194100001,-0.165533513
3,194150001,-0.031949118
3,194200001,0.015450319
3,194250001,0.092458918
3,194300001,-0.030223805
3,194350001,-0.048001684
3,194400001,0.022742297
3,194450001,0.022567053
3,194500001,-0.245630359
3,194550001,0.099550047
3,194600001,0.056867755
3,194650001,-0.02123456
3,194700001,0.064631736
3,194750001,-0.199842799
3,194800001,0.001773718
3,194850001,0.062993347
3,194900001,-0.07966761
3,194950001,0.053611175
3,195000001,0.108398573
3,195050001,0.016245344
3,195100001,-0.066501804
3,195150001,-0.129573836
3,195200001,0.013966118
3,195250001,-0.139330531
3,195300001,0.037070002
3,195350001,0.090472226
3,195400001,0.099705782
3,195500001,-0.241386502
3,195550001,0.10603937
3,195750001,0.116017271
3,195800001,-0.025846306
3,195850001,0.131298233
3,195900001,-0.094751278
3,196000001,-0.057772389
3,196050001,-0.024976137
3,196100001,0.056392924
3,196150001,0.054257507
3,196200001,0.029973623
3,196250001,-0.003584798
3,196300001,-0.068000222
3,196350001,0.047613392
3,196400001,0.081762353
3,196450001,-0.056496
3,196500001,0.098480971
3,196550001,-0.0002971
3,196600001,-0.152705225
3,196650001,-0.057582175
3,196700001,-0.142772051
3,196750001,-0.002124704
3,196800001,0.066235363
3,196850001,0.261063125
3,196900001,0.105200449
3,196950001,0.062734
3,197000001,0.05245359
3,197050001,-0.098595171
3,197100001,0.074469538
3,197150001,0.28722969
3,197200001,0.27651636
3,197250001,0.016483307
3,197300001,0.143836538
3,197350001,-0.022816032
3,197400001,0.08595959
3,197450001,0.039499177
3,197500001,-0.260912515
3,197550001,-0.14189853
3,197650001,-0.00807516
3,197700001,-0.016178445
3,197750001,0.014734578
3,197800001,-0.139763575
3,197850001,-0.084177039
3,197900001,-0.05961356
3,197950001,0.228665227
3,198000001,-0.04682867
3,198050001,-0.13964457
4,150001,-1.245639719
4,200001,-0.814299204
4,250001,-1.143315267
4,300001,-1.066961848
4,350001,-0.957912936
4,400001,-0.999118497
4,450001,-1.107816504
4,500001,-1.123373661
4,550001,-0.973685713
4,600001,-0.866280912
4,650001,-1.088020588
4,750001,-1.197070024
4,800001,-0.920331331
4,850001,-0.763404751
4,900001,-0.943961764
4,950001,-1.05905577
4,1000001,-0.928789472
4,1050001,-1.160994566
4,1100001,-0.918587062
4,1150001,-1.010280983
4,1200001,-1.011237137
4,1250001,-0.877347138
4,1300001,-0.836850394
4,1350001,-0.978701758
4,1450001,-1.003005153
4,1500001,-1.061149176
4,1600001,-0.953234245
4,1650001,-1.221302155
4,1700001,-0.859140313
4,1750001,-0.925306853
4,1800001,-0.867185024
4,1850001,-1.019664209
4,1900001,-0.868109937
4,1950001,-0.977798068
4,2000001,-0.945897151
4,2050001,-0.986264406
4,2100001,-1.089475248
4,2150001,-1.080019978
4,2200001,-0.813142882
4,2250001,-0.848367584
4,2300001,-1.035125502
4,2350001,-0.954903005
4,2400001,-0.923789237
4,2450001,-0.976965395
4,2500001,-1.119236339
4,2550001,-1.065948271
4,2600001,-0.944135178
4,2650001,-0.773711354
4,2700001,-1.000164211
4,2750001,-1.085125059
4,2800001,-0.964083818
4,2850001,-1.021788441
4,2900001,-0.80880668
4,2950001,-0.91541374
4,3000001,-0.754613928
4,3050001,-1.256382143
4,3100001,-0.858436838
4,3150001,-1.029879016
4,3200001,-1.010454986
4,3250001,-1.032698397
4,3300001,-0.817679649
4,3350001,-0.894070113
4,3400001,-0.903687028
4,3450001,-1.085979731
4,3500001,-0.755409545
4,3650001,-0.881526113
4,3700001,-0.97711235
4,3750001,-1.275081481
4,3800001,-0.868151985
4,3850001,-0.836260476
4,4250001,-1.096912543
4,4300001,-1.056647179
4,4350001,-0.953021763
4,4400001,-0.989911014
4,4450001,-0.755681164
4,4500001,-1.285074437
4,4550001,-0.935304858
4,4600001,-1.038945177
4,4650001,-0.826745578
4,4700001,-1.030238765
4,4750001,-0.965039574
4,4800001,-0.878303435
4,4850001,-0.803938659
4,4900001,-0.81297981
4,4950001,-1.037440354
4,5000001,-0.947136861
4,5050001,-1.048903583
4,5100001,-0.827336112
4,5150001,-1.028157687
4,5200001,-1.067128609
4,5250001,-1.225307553
4,5300001,-0.930139818
4,5350001,-1.099665082
4,5450001,-1.01744245
4,5500001,-1.148672917
4,5550001,-1.030229367
4,5600001,-0.88990164
4,5650001,-1.246087844
4,5700001,-0.902710616
4,5750001,-1.066897187
4,5800001,-0.894522585
4,5850001,-0.860139147
4,5900001,-0.919784927
4,5950001,-1.180249729
4,6000001,-1.005514817
4,6050001,-0.960536408
4,6100001,-1.07623993
4,6150001,-1.089484265
4,6200001,-1.040537087
4,6250001,-1.055338552
4,6300001,-0.751789129
4,6350001,-1.008595139
4,6400001,-1.20485505
4,6450001,-0.966214841
4,6500001,-1.106273903
4,6550001,-0.921765553
4,6600001,-1.207372471
4,6650001,-1.009886575
4,6700001,-1.064701642
4,6750001,-1.164060697
4,6800001,-1.058543766
4,6850001,-1.492277469
4,6900001,-0.824957006
4,6950001,-0.903764902
4,7000001,-0.929504921
4,7050001,-0.849553394
4,7100001,-0.979137287
4,7150001,-1.17884642
4,7200001,-1.036745768
4,7250001,-0.812570883
4,7300001,-0.988065175
4,7350001,-1.042304752
4,7400001,-1.054176364
4,7450001,-1.113805432
4,7500001,-1.061196936
4,7550001,-1.055006165
4,7600001,-0.931152125
4,7650001,-1.046235205
4,7700001,-0.870941528
4,7750001,-1.114147112
4,7800001,-0.706151924
4,7850001,-1.318452983
4,7900001,-1.088062568
4,7950001,-0.981122228
4,8000001,-1.08104793
4,8050001,-1.241753919
4,8100001,-0.971641377
4,8150001,-1.000742289
4,8200001,-1.250704027
4,8250001,-0.707737358
4,8300001,-1.044136111
4,8350001,-0.95369577
4,8400001,-0.991686755
4,8450001,-0.976965395
4,8500001,-0.935389548
4,8550001,-0.961384757
4,8600001,-1.225009564
4,8650001,-1.117975726
4,8700001,-0.952574548
4,8750001,-1.159569289
4,8800001,-0.826152636
4,8850001,-1.058089263
4,8900001,-1.001809314
4,9450001,-1.319281466
4,9800001,-1.293021862
4,9850001,-1.123368686
4,9900001,-1.151711721
4,9950001,-0.96946815
4,10000001,-0.992542983
4,10050001,-1.000620371
4,10100001,-1.155953472
4,10150001,-1.260832305
4,10250001,-1.061456476
4,10300001,-1.213769447
4,10350001,-1.355513588
4,10400001,-1.001189441
4,10450001,-1.111590057
4,10500001,-1.151297567
4,10550001,-0.895388199
4,10600001,-1.031499881
4,10650001,-0.817785048
4,10700001,-0.891350859
4,10800001,-1.045849245
4,10850001,-1.254759467
4,10900001,-0.877392385
4,10950001,-0.984468372
4,11000001,-1.079558135
4,11050001,-1.047532081
4,11100001,-1.246350788
4,11150001,-1.113376391
4,11200001,-0.919774749
4,11250001,-0.97932182
4,11300001,-1.003518599
4,11350001,-0.972303623
4,11400001,-0.983455313
4,11450001,-0.98804573
4,11500001,-0.986708822
4,11550001,-0.819565418
4,11600001,-0.907411145
4,11650001,-1.112344657
4,11700001,-0.966428893
4,11750001,-0.8881348
4,11800001,-1.017865674
4,11850001,-0.841245485
4,11900001,-1.034590878
4,11950001,-0.966104246
4,12000001,-1.05978043
4,12050001,-0.988101708
4,12100001,-0.823509354
4,12150001,-0.891061356
4,12200001,-0.949616904
4,12250001,-1.443695412
4,12300001,-1.021469423
