chromosome,coordinate,cn
3,82450001,-0.921335529
3,82500001,-1.005146886
3,82550001,-1.014183548
3,82600001,-0.813600254
3,82700001,-1.220666558
3,82750001,-0.847932571
3,82800001,-1.228733126
3,82850001,-0.917526602
3,82900001,-1.029097194
3,82950001,-0.93735403
3,83000001,-1.150961316
3,83050001,-0.88625809
3,83100001,-0.926889407
3,83150001,-1.149395233
3,83200001,-1.187042703
3,83250001,-0.976366964
3,83300001,-1.006823408
3,83350001,-1.129390192
3,83400001,-0.980106238
3,83450001,-1.164438475
3,83500001,-1.262111061
3,83550001,-1.331869563
3,83600001,-0.839921415
3,83650001,-0.97059208
3,83700001,-1.242716862
3,83750001,-1.11964789
3,83800001,-0.827370566
3,83850001,-1.098252738
3,83900001,-1.022253127
3,83950001,-1.102940096
3,84000001,-1.090187275
3,84050001,-1.07159165
3,84100001,-1.464366433
3,84150001,-1.271586628
3,84200001,-1.116758486
3,84250001,-0.954564103
3,84300001,-1.29601394
3,84350001,-0.864106866
3,84400001,-1.076527872
3,84450001,-1.082760162
3,84500001,-1.040406748
3,84550001,-0.863900278
3,84600001,-1.209835558
3,84650001,-0.969911978
3,84700001,-0.976479596
3,84750001,-1.357218546
3,84800001,-1.142508158
3,84850001,-1.050285348
3,84900001,-0.817205171
3,84950001,-1.036426804
3,85000001,-1.350875875
3,85050001,-1.035484099
3,85100001,-1.177238366
3,85150001,-0.979611589
3,85200001,-0.829713924
3,85250001,-0.92164227
3,85300001,-1.111432952
3,85350001,-1.178842936
3,85400001,-0.881234273
3,85450001,-0.685722808
3,85500001,-0.829088637
3,85550001,-1.014904255
3,85600001,-1.027813713
3,85650001,-1.253889232
3,85700001,-1.197096367
3,85750001,-0.999415699
3,85800001,-0.969911978
3,85850001,-0.80936961
3,85900001,-1.051524435
3,85950001,-0.767946587
3,86000001,-0.955995362
3,86050001,-1.005595993
3,86100001,-0.921919826
3,86150001,-1.151633149
3,86200001,-0.894621563
3,86250001,-0.957814796
3,86300001,-1.153603535
3,86350001,-1.196504388
3,86400001,-0.958064891
3,86450001,-0.95787259
3,86500001,-0.977098987
3,86550001,-1.070514929
3,86600001,-1.076246318
3,86650001,-0.910236366
3,86700001,-0.905489235
3,86750001,-0.943617374
3,86800001,-1.165311443
3,86850001,-1.082910983
3,86900001,-1.10611849
3,86950001,-0.955319081
3,87000001,-0.914142475
3,87050001,-0.684341899
3,87100001,-1.29424697
3,87150001,-0.89931712
3,87200001,-0.977603749
3,87250001,-0.979470232
3,87300001,-1.079570918
3,87350001,-1.038472315
3,87400001,-0.774776373
3,87450001,-1.12754557
3,87500001,-0.943120999
3,87550001,-1.398018851
3,87600001,-1.222656622
3,87650001,-0.773894619
3,87700001,-1.040094312
3,87750001,-0.962595345
3,87800001,-0.902875954
3,87850001,-1.013195412
3,87900001,-1.045855211
3,87950001,-1.164319193
3,88000001,-1.1171951
3,88050001,-1.110419281
3,88100001,-1.067041875
3,88150001,-1.223310091
3,88200001,-0.721341398
3,88250001,-1.115427143
3,88300001,-0.969777188
3,88350001,-1.154821504
3,88400001,-1.095879369
3,88450001,-0.718102358
3,88500001,-1.069020686
3,88550001,-1.198027927
3,88600001,-1.12445719
3,88650001,-1.179151097
3,88700001,-0.750052669
3,88750001,-1.162280094
3,88800001,-1.128149014
3,88850001,-1.077381734
3,88900001,-0.688044755
3,88950001,-0.954660153
3,89000001,-0.910516333
3,89050001,-0.923540336
3,89100001,-0.944250615
3,89150001,-0.775452969
3,89200001,-1.099579861
3,89250001,-1.164344278
3,89300001,-1.413247777
3,89350001,-1.609760578
3,89400001,-0.922804882
3,89450001,-1.253688937
3,89500001,-0.932487271
3,89600001,-0.790628439
3,89650001,-1.313800003
3,89700001,-0.92292215
3,89750001,-0.873945
3,89800001,-1.043593131
3,89900001,-0.930193294
3,89950001,-1.029845856
3,90000001,-0.911908514
3,90050001,-0.914683371
3,90100001,-1.007384887
3,90150001,-1.208336214
3,93850001,0.184280282
3,93950001,-0.019783298
3,94000001,-0.008528521
3,94050001,0.008360521
3,94100001,-0.051109141
3,94150001,-0.190662962
3,94200001,-0.128197931
3,94250001,0.075660111
3,94300001,-0.119371787
3,94350001,-0.014682169
3,94400001,-0.009971296
3,94450001,-0.143193588
3,94500001,-0.027644432
3,94550001,0.00371296
3,94600001,0.058619842
3,94650001,0.130110615
3,94700001,-0.062879929
3,94750001,-0.068599605
3,94800001,-0.07382555
3,94850001,0.071423869
3,94900001,-0.039296198
3,94950001,0.120597429
3,95000001,-0.149462534
3,95050001,-0.059274131
3,95100001,0.016287405
3,95150001,0.101664409
3,95200001,-0.170260659
3,95250001,-0.006162794
3,95300001,-0.203761072
3,95350001,-0.265600326
3,95400001,-0.085978725
3,95450001,0.084980096
3,95500001,-0.045606921
3,95550001,-0.028758538
3,95600001,-0.162336313
3,95650001,-0.106059102
3,95700001,-0.276602985
3,95750001,-0.188112458
3,95800001,-0.0123257
3,95850001,-0.050363289
3,95900001,0.063864256
3,95950001,0.076718052
3,96000001,-0.076146251
3,96050001,-0.15938798
3,96100001,-0.11964789
3,96150001,0.072015097
3,96200001,0.141722608
3,96250001,0.048611385
3,96300001,-0.16170901
3,96350001,0.114652801
3,96400001,0.070759272
3,96500001,0.051656273
3,96550001,0.103495057
3,96650001,0.028406436
3,96700001,-0.014953743
3,96750001,-0.168014223
3,96800001,0.053101949
3,96850001,0.14869971
3,96900001,-0.073480334
3,96950001,-0.250381704
3,97000001,-0.105065397
3,97050001,-0.106157886
3,97100001,-0.091217812
3,97150001,-0.265293968
3,97200001,-0.026223413
3,97250001,-0.0505324
3,97300001,-0.006823408
3,97350001,-0.103082255
3,97400001,0.055749385
3,97450001,0.211960826
3,97500001,0.11535206
3,97550001,-0.106382004
3,97600001,0.007974541
3,97650001,0.097276111
3,97700001,-0.067129741
3,97750001,-0.041339412
3,97800001,0.153014716
3,97850001,0.013284904
3,97900001,-0.130751358
3,97950001,-0.189418034
3,98000001,-0.095979488
3,98050001,0.095160604
3,98100001,0.137819546
3,98150001,-0.034960401
3,98200001,0.070151005
3,98250001,0.144364086
3,98300001,-0.059595607
3,98350001,0.118619577
3,98400001,-0.063641355
3,98450001,-0.016679094
3,98500001,-0.060407813
3,98550001,0.036514315
3,98600001,-0.354109628
3,98650001,-0.057521752
3,98700001,-0.226722681
3,98750001,-0.076023017
3,98800001,-0.065798101
3,98850001,-0.139005301
3,98900001,0.022453724
3,98950001,-0.070612668
3,99000001,-0.030596064
3,99050001,-0.076785107
3,99100001,-0.095226609
3,99150001,-0.1839663
3,99200001,-0.031156626
3,99250001,0.11510078
3,99300001,0.053042652
3,99350001,0.038401329
3,99400001,-0.15459106
3,99450001,0.030295016
3,99500001,-0.184356104
3,99550001,0.036466206
3,99600001,0.003751134
3,99650001,-0.059815483
3,99700001,0.149365602
3,99750001,0.076392216
3,99800001,-0.089018436
3,99850001,0.310016858
3,99900001,-0.125085366
3,99950001,0.047979502
3,100000001,0.13244042
3,100050001,0.069925581
3,100100001,-0.025627285
3,100150001,-0.062393036
3,100200001,0.002209142
3,100250001,0.16397295
3,100300001,-0.122147841
3,100350001,-0.107479826
3,100400001,0.048727283
3,100450001,-0.057311013
3,100500001,-0.034831688
3,100550001,-0.161368379
3,100600001,-0.097640464
3,100650001,-0.040865868
3,100700001,0.201406423
3,100750001,-0.051298909
3,100800001,0.145187387
3,100850001,0.003462227
3,100900001,-0.098227002
3,100950001,0.009983936
3,101000001,0.080337518
3,101050001,0.179183575
3,101100001,0.171572178
3,101150001,-0.157742017
3,101200001,-0.196146441
3,101250001,0.028692599
3,101300001,0.131300273
3,101350001,-0.035431281
3,101400001,0.032703258
3,101450001,0.030754578
3,101500001,-0.049333517
3,101550001,0.094519957
3,101600001,-0.198686382
3,101650001,-0.116210413
3,101700001,-0.098766134
3,101750001,0.195114312
3,101800001,0.061121501
3,101850001,-0.152373083
3,101900001,0.109559015
3,101950001,-0.057294069
3,102000001,0.039244667
3,102050001,0.003751134
3,102100001,-0.069226227
3,102150001,0.206184566
3,102200001,-0.010924664
3,102250001,-0.00621806
3,102300001,0.236144169
3,102350001,0.149492031
3,102400001,-0.050953942
3,102450001,0.178988735
3,102500001,0.100232534
3,102550001,0.031488311
3,102600001,0.076228721
3,102650001,0.13505911
3,102700001,0.074707444
3,102750001,-0.035431281
3,102800001,0.058391339
3,102850001,0.164500251
3,102900001,0.19945285
3,102950001,-0.188858334
3,103000001,-0.026712776
3,103050001,0.245681777
3,103100001,-0.064098213
3,103150001,0.171642967
3,103200001,-0.291713682
3,103250001,0.02015929
3,103300001,0.037852755
3,103350001,-0.082481578
3,103400001,-0.072404016
3,103450001,0.002502067
3,103500001,-0.08599308
3,103550001,-0.245300681
3,103600001,-0.008945422
3,103650001,0.167749051
3,103700001,-0.098750735
3,103750001,0.059088979
3,103800001,-0.088727752
3,103850001,0.190956442
3,103900001,-0.055005619
3,103950001,0.235036444
3,104000001,-0.064098213
3,104050001,-0.11356134
3,104100001,0.039295452
3,104150001,0.055749385
3,104200001,0.087807494
3,104250001,0.020465485
3,104300001,0.033044491
3,104350001,0.027547188
3,104400001,0.118643661
3,104450001,0.299121707
3,104500001,-0.144798676
3,104550001,-0.214784774
3,104600001,0.130583568
3,104650001,-0.233224835
3,104700001,-0.005467605
3,104750001,0.170236098
3,104800001,0.151086668
3,104850001,-0.035388251
3,104900001,-0.026752398
3,104950001,0.078517419
3,105000001,-0.065586387
3,105050001,-0.216301949
3,105100001,-0.202379361
3,105150001,0.087639045
3,105200001,0.019315748
3,105250001,0.018863236
3,105300001,0.016071412
3,105350001,0.168524679
3,105400001,0.050906493
3,105450001,0.08415566
3,105500001,-0.216914221
3,105550001,-0.022848735
3,105600001,-0.002975911
3,105650001,0.081066759
3,105700001,0.207302012
3,105750001,-0.007533567
3,105800001,-0.373356848
3,105850001,-0.097185365
3,105900001,-0.122169915
3,105950001,0.062398552
3,106000001,-0.009322562
3,106050001,-0.044452042
3,106100001,-0.037726567
3,106150001,0.097276111
3,106200001,0.107402863
3,106250001,-0.052837894
3,106300001,-0.156847071
3,106350001,0.04486455
3,106400001,0.003321383
3,106450001,-0.036013272
3,106500001,0.110278081
3,106550001,-0.070345967
3,106600001,-0.000494392
3,106650001,-0.110999589
3,106700001,0.036204744
3,106750001,0.037876892
3,106800001,0.150285561
3,106950001,-0.103425725
3,107000001,-0.107656279
3,107050001,-0.26857696
3,107100001,-0.068146319
3,107150001,0.207186418
3,107200001,-0.127031601
3,107250001,0.104024113
3,107300001,0.035491455
3,107350001,-0.077134899
3,107400001,0.006025923
3,107450001,0.043818301
3,107500001,0.036277622
3,107550001,0.116463512
3,107600001,-0.167257805
3,107650001,0.118619577
3,107700001,-0.065713848
3,107750001,0.189506894
3,107800001,0.057148199
3,107850001,0.227001722
3,107900001,-0.123945594
3,107950001,0.035384892
3,108000001,-0.03833187
3,108050001,0.026221492
3,108100001,-0.241291543
3,108150001,0.197524727
3,108200001,-0.043872445
3,108250001,-0.064771722
3,108300001,-0.020747836
3,108350001,0.06707333
3,108400001,-0.040757797
3,108450001,0.065499261
3,108500001,-0.046006449
3,108550001,-0.003221331
3,108600001,0.218725385
3,108650001,0.167916707
3,108700001,-0.09986043
3,108750001,-0.153050026
3,108800001,0.031488311
3,108850001,-0.08328958
3,108900001,0.00082234
3,108950001,-0.073018294
3,109000001,0.020885687
3,109050001,-0.152722331
3,109100001,0.169555012
3,109150001,-0.331664074
3,109200001,-0.139821676
3,109250001,-0.037070115
3,109300001,-0.097377199
3,109350001,0.078750536
3,109400001,-0.121007793
3,109450001,-0.096930137
3,109550001,-0.092825221
3,109600001,-0.075769691
3,109650001,0.067921207
3,109700001,0.097383902
3,109750001,-0.006381118
3,109800001,0.110963005
3,109850001,0.004427333
3,109900001,0.095160604
3,109950001,0.09497224
3,110000001,0.001943203
3,110050001,-0.032715531
3,110100001,0.01019707
3,110150001,0.271585342
3,110200001,0.033050583
3,110250001,-0.161255378
3,110300001,-0.314989951
3,110350001,0.09619491
3,110400001,-0.082910983
3,110450001,-0.079581944
3,110500001,0.135252088
3,110550001,-0.014970602
3,110600001,0.060746502
3,110650001,0.050114749
3,110700001,-0.021793574
3,110750001,0.095910991
3,110800001,0.109163295
3,110850001,-0.184341486
3,110900001,-0.026017536
3,110950001,-0.046884555
3,111000001,-0.04283545
3,111050001,0.068579292
3,111100001,0.018963685
3,111150001,-0.029084995
3,111200001,-0.139589278
3,111250001,-0.082761531
3,111300001,0.107497888
3,111350001,-0.157260295
3,111400001,0.146704508
3,111450001,0.040604398
3,111500001,0.007165371
3,111550001,0.082235589
3,111600001,0.091042454
3,111650001,-0.030574096
3,111700001,0.007099213
3,111750001,0.028167765
3,111800001,-0.109603743
3,111850001,-0.131093755
3,111900001,0.188781519
3,111950001,0.138476219
3,112000001,-0.052225139
3,112050001,0.045444902
3,112100001,-0.021461636
3,112150001,-0.133700104
3,112250001,0.008745124
3,112300001,0.149412479
3,112350001,-0.168335487
3,112400001,-0.198007223
3,112450001,-0.004840483
3,112500001,-0.067669535
3,112550001,0.07829475
3,112600001,0.136290179
3,112650001,0.226551544
3,112700001,0.068175094
3,112750001,-0.09986043
3,112800001,0.112797884
3,112850001,0.074176511
3,112900001,0.00475724
3,112950001,0.180992603
3,113050001,0.031089923
3,113100001,-0.03761842
3,113150001,0.063502294
3,113200001,-0.016749799
3,113250001,0.012497989
3,113300001,0.170552363
3,113350001,-0.009161845
3,113400001,0.203262201
3,113450001,-0.084976882
3,113500001,0.011570638
3,113550001,0.052270296
3,113600001,0.07639021
3,113650001,0.050155706
3,113700001,0.1221704
3,113750001,-0.10196639
3,113800001,0.053122628
3,113850001,-0.005658095
3,113900001,0.111243579
3,113950001,0.062180035
3,114000001,0.09195489
3,114050001,0.148197054
3,114100001,-0.035873533
3,114150001,-0.118527662
3,114200001,-0.060791589
3,114250001,0.023726589
3,114300001,0.051850274
3,114350001,0.092534689
3,114400001,0.107314154
3,114450001,0.232940903
3,114500001,0.111029129
3,114550001,-0.059097564
3,114600001,0.063004173
3,114650001,0.225875087
3,114700001,0.131379678
3,114750001,-0.027271346
3,114800001,0.132526359
3,114850001,0.0372575
3,114900001,-0.008159447
3,114950001,0.053735068
3,115000001,-0.074494503
3,115050001,0.038836334
3,115100001,0.064375417
3,115150001,-0.020589087
3,115200001,0.281920984
3,115250001,0.01297105
3,115300001,-0.03123652
3,115350001,0.213371509
3,115400001,0.087910311
3,115450001,0.126771954
3,115500001,-0.095217558
3,115550001,-0.011534291
3,115600001,0.144656524
3,115650001,-0.119757797
3,115700001,-0.012124017
3,115750001,-0.007806183
3,115800001,0.175402256
3,115850001,-0.046441497
3,115900001,0.018216959
3,115950001,-0.073018294
3,116000001,0.050198281
3,116050001,0.085833099
3,116100001,0.088510852
3,116150001,0.131812901
3,116200001,-0.030581317
3,116250001,0.070760617
3,116300001,-0.113345626
3,116350001,-0.078600076
3,116400001,-0.028522907
3,116450001,-0.008310757
3,116500001,-0.105749608
3,116550001,0.101316968
3,116600001,-0.209077981
3,116650001,-0.095249021
3,116700001,0.052605219
3,116750001,-0.058643275
3,116800001,0.183241829
3,116850001,-0.067788524
3,116900001,-0.120756527
3,116950001,-0.075782519
3,117000001,-0.053888664
3,117050001,-0.270442036
3,117100001,-0.091163841
3,117150001,0.015715836
3,117200001,-0.150047135
3,117250001,0.020955688
3,117300001,-0.033337903
3,117350001,0.097859947
3,117400001,0.038388979
3,117450001,-0.09273946
3,117500001,-0.036390691
3,117550001,-0.038472315
3,117600001,0.096430963
3,117650001,0.026482212
3,117700001,-0.037642976
3,117750001,0.028508759
3,117800001,-0.087769069
3,117850001,-0.053166404
3,117900001,-0.059735746
3,117950001,-0.004665654
3,118000001,0.142579147
3,118050001,-0.084014191
3,118100001,0.060683412
3,118150001,0.065472061
3,118200001,-0.139267912
3,118250001,0.073276723
3,118300001,0.049197203
3,118350001,-0.04129492
3,118400001,-0.058758891
3,118450001,0.09159935
3,118500001,0.002824917
3,118550001,-0.098435345
3,118600001,-0.031948953
3,118650001,-0.141248429
3,118700001,0.022320886
3,118750001,-0.077490348
3,118800001,0.087170048
3,118850001,-0.009415129
3,118900001,-0.126871799
3,118950001,0.056869844
3,119000001,-0.108372688
3,119050001,0.105097215
3,119100001,-0.201978152
3,119150001,-0.003438342
3,119200001,-0.032489477
3,119250001,-0.057544836
3,119300001,0.101758268
3,119350001,-0.009600408
3,119400001,-0.051541626
3,119450001,-0.033172678
3,119500001,0.014845258
3,119550001,-0.076252487
3,119600001,0.014983595
3,119650001,0.095965348
3,119700001,-0.018731807
3,119750001,-0.228282254
3,119800001,-0.010627498
3,119850001,0.166236625
3,119950001,-0.096198173
3,120000001,-0.01307271
3,120050001,-0.115408424
3,120100001,-0.231739153
3,120150001,-0.092074286
3,120200001,0.105853531
3,120250001,-0.014153653
3,120300001,-0.066327445
3,120350001,0.076414966
3,120400001,0.0633943
3,120450001,0.066908867
3,120500001,-0.018366406
3,120550001,-0.092104418
3,120600001,-0.005101657
3,120650001,-0.02408059
3,120750001,-0.113942678
3,120800001,0.037556369
3,120850001,0.148011863
3,120900001,0.160219085
3,120950001,-0.009256564
3,121000001,0.032735888
3,121050001,-0.070824792
3,121100001,-0.006823408
3,121150001,0.153075655
3,121200001,0.049224011
3,121250001,0.105277309
3,121350001,0.051293621
3,121400001,0.099588215
3,121500001,0.015979112
3,121550001,0.108786823
3,121600001,0.194008909
3,121650001,0.077807726
3,121700001,-0.103509356
3,121750001,-0.018710279
3,121800001,0.014304264
3,121850001,0.094510765
3,121950001,0.252969557
3,122050001,-0.145068885
3,122100001,0.02245775
3,122150001,-0.137848255
3,122200001,0.000451428
3,122250001,-0.047615922
3,122300001,-0.214262857
3,122350001,0.101249614
3,122400001,0.036833987
3,122450001,0.0703201
3,122500001,0.132413388
3,122550001,0.027902899
3,122600001,0.061088197
3,122700001,0.052005882
3,122750001,0.099287453
3,122800001,-0.054708076
3,122850001,0.110659818
3,122900001,-0.280243238
3,122950001,0.116447969
3,123000001,-0.037198395
3,123050001,-0.202780011
3,123100001,-0.158605623
3,123150001,0.022139949
3,123200001,0.054213943
3,123250001,-0.027263327
3,123300001,-0.156801637
3,123350001,-0.174175471
3,123400001,-0.011413051
3,123450001,-0.115934692
3,123500001,0.106361186
3,123550001,0.023658337
3,123600001,0.003103796
3,123650001,0.100544699
3,123700001,0.073397021
3,123750001,0.023556987
3,123800001,-0.062903333
3,123850001,0.133796449
3,123900001,0.144165214
3,124000001,-0.108268088
3,124050001,0.050994811
3,124100001,0.080200179
3,124150001,0.06274832
3,124200001,0.006719476
3,124250001,0.124439188
3,124300001,-0.076945604
3,124350001,0.115634979
3,124400001,-0.025313961
3,124450001,-0.107568173
3,124500001,0.095116577
3,124550001,0.178758839
3,124600001,-0.035092746
3,124650001,-0.099126666
3,124700001,-0.029278762
3,124800001,-0.105097722
3,124850001,-0.040692253
3,124900001,0.018399202
3,124950001,0.0334616
3,125000001,0.066382087
3,125050001,0.119578062
3,125100001,-0.042663204
3,125150001,0.070477123
3,125200001,0.101249614
3,125250001,0.081901516
3,125300001,0.00675579
3,125350001,-0.014419077
3,125400001,0.012459536
3,125450001,0.227307866
3,125500001,0.107310157
3,125550001,-0.0713169
3,125600001,-0.111771136
3,125650001,0.111741414
3,126000001,0.027763517
3,126050001,-0.013646928
3,126100001,-0.168990099
3,126150001,-0.124571331
3,126200001,-0.087685716
3,126250001,-0.262041756
3,126300001,-0.1736099
3,126350001,-0.062875031
3,126400001,0.003579988
3,126450001,-0.142240717
3,126500001,-0.088739427
3,126550001,-0.115261735
3,126600001,0.067883463
3,126650001,0.043205842
3,126700001,0.029481942
3,126750001,0.20052502
3,126800001,-0.044907137
3,126850001,0.113473922
3,126900001,0.006568551
3,126950001,0.034992312
3,127050001,-0.219100579
3,127100001,-0.035600241
3,127150001,-0.147454826
3,127200001,-0.009974633
3,127250001,0.14064294
3,127300001,-0.103041716
3,127350001,-0.130131956
3,127400001,-0.157722383
3,127450001,-0.122902985
3,127500001,-0.131896584
3,127550001,0.119850817
3,127600001,0.131824973
3,127650001,-0.089415563
3,127700001,0.020590416
3,127750001,-0.007380473
3,127800001,-0.04420627
3,127850001,-0.003074103
3,127900001,0.228469398
3,127950001,0.022559804
3,128000001,-0.033411498
3,128050001,-0.162558151
3,128100001,-0.219948325
3,128150001,0.055538125
3,128200001,-0.031720695
3,128250001,0.084390908
3,128300001,0.178388645
3,128350001,0.156245299
3,128400001,0.109090024
3,128450001,-0.050197429
3,128500001,-0.02669083
3,128550001,0.052184033
3,128600001,-0.071676697
3,128650001,-0.147365441
3,128700001,0.126626301
3,128750001,0.025112896
3,128800001,-0.047801625
3,128850001,0.239870942
3,128900001,-0.17247611
3,129000001,-0.136881764
3,129050001,-0.11917736
3,129100001,-0.04948095
3,129150001,-0.15601262
3,129200001,0.069995827
3,129250001,0.144638557
3,129300001,0.021478527
3,129350001,0.07897542
3,129400001,-0.036112754
3,129450001,-0.012600435
3,129500001,-0.026822379
3,129550001,-0.034383279
3,129600001,0.086982136
3,129650001,0.01867712
3,129700001,0.057234319
3,129750001,0.008578784
3,129800001,-0.142782834
3,129850001,-0.083957077
3,129900001,0.108628262
3,129950001,-0.02122976
3,130050001,-0.373520812
3,130250001,0.197957658
3,130300001,0.02484515
3,130350001,0.103784385
3,130400001,0.010659242
3,130450001,-0.011345311
3,130500001,0.102071477
3,130550001,0.135813295
3,130600001,-0.02151634
3,130650001,0.043890806
3,130700001,0.054899183
3,130750001,0.160197003
3,130800001,0.035491455
3,130850001,0.004705775
3,130900001,0.281408334
3,130950001,0.32639566
3,131000001,-0.036507596
3,131050001,-0.066917343
3,131100001,-0.177564009
3,131150001,-0.004840483
3,131200001,0.012079822
3,131250001,-0.096664503
3,131300001,0.022144889
3,131350001,-0.08157116
3,131400001,0.029200663
3,131450001,-0.070092289
3,131500001,-0.074153508
3,131550001,-0.040549574
3,131600001,0.139736506
3,131650001,0.084665078
3,131700001,-0.128145582
3,131750001,0.177938771
3,131800001,0.099358065
3,131850001,-0.215615714
3,131900001,0.002126879
3,131950001,0.129104493
3,132000001,0.181108683
3,132050001,0.045661115
3,132150001,0.047610614
3,132200001,0.075339268
3,132250001,-0.055181917
3,132300001,0.117871313
3,132350001,0.038938428
3,132400001,0.090320772
3,132450001,0.071789675
3,132500001,-0.085781722
3,132550001,0.050036704
3,132600001,0.131682974
3,132650001,0.200785043
3,132700001,0.280206476
3,132750001,-0.261604597
3,132800001,-0.245122844
3,132850001,0.038125496
3,132900001,-0.233417243
3,132950001,0.051980531
3,133000001,0.13022463
3,133050001,-0.103900036
3,133100001,-0.049096916
3,133150001,-0.066553258
3,133200001,-0.210711368
3,133250001,-0.169436795
3,133300001,0.025594553
3,133350001,0.032987203
3,133400001,-0.083846606
3,133450001,0.013967581
3,133500001,0.097838228
3,133550001,-0.115270374
3,133600001,0.050176701
3,133650001,0.006612868
3,133700001,0.043166114
3,133750001,-0.101880739
3,133800001,-0.013348175
3,133850001,-0.003728874
3,133900001,-0.007604153
3,133950001,-0.00737064
3,134000001,0.208242215
3,134050001,-0.024687979
3,134100001,-0.022693909
3,134150001,-0.043232599
3,134200001,0.069382376
3,134250001,0.103732534
3,134300001,0.06973661
3,134350001,0.054444071
3,134400001,0.044838236
3,134450001,0.001073087
3,134500001,0.006544189
3,134550001,0.215309862
3,134600001,-0.017298839
3,134650001,0.033709981
3,134700001,0.034827645
3,134750001,-0.069098305
3,134800001,-0.11952766
3,134850001,0.117582695
3,134900001,-0.093097812
3,134950001,-0.164250223
3,135000001,-0.249596161
3,135050001,-0.037412852
3,135100001,-0.127045654
3,135150001,-0.09572341
3,135200001,-0.006171447
3,135250001,-0.193519832
3,135300001,-0.04835213
3,135350001,-0.092878924
3,135400001,0.019209925
3,135450001,0.035121893
3,135500001,0.102122491
3,135550001,-0.190512459
3,135600001,-0.113978101
3,135650001,-0.07869781
3,135700001,0.028448614
3,135750001,-0.068182958
3,135800001,-0.00413412
3,135850001,0.05149925
3,135900001,0.140755955
3,135950001,0.14431141
3,136000001,-0.011252584
3,136050001,0.347068975
3,136100001,-0.078319992
3,136150001,0.064209875
3,136250001,-0.275736294
3,136300001,-0.183612644
3,136350001,-0.012788573
3,136400001,0.053088596
3,136500001,0.175722989
3,136550001,0.022634013
3,136600001,0.10569268
3,136650001,-0.167054015
3,136700001,0.169603967
3,136750001,-0.001811036
3,136800001,0.084038309
3,136850001,-0.076069697
3,136900001,0.181570654
3,136950001,-0.211058137
3,137000001,0.145097003
3,137100001,-0.162067942
3,137150001,0.130882325
3,137200001,-0.07352708
3,137250001,0.216893412
3,137300001,-0.209719718
3,137350001,0.113853978
3,137400001,-0.074224465
3,137450001,-0.023839752
3,137500001,-0.176058885
3,137550001,-0.005080668
3,137600001,0.014188553
3,137650001,0.079579858
3,137700001,0.252250301
3,137750001,-0.240306535
3,137800001,-0.089018436
3,137850001,0.027817527
3,137900001,-0.115045774
3,137950001,0.066302629
3,138000001,0.20951595
3,138050001,-0.067786501
3,138100001,-0.234700093
3,138150001,0.032192547
3,138200001,0.252939353
3,138250001,-0.010377987
3,138300001,0.0922566
3,138350001,0.089295066
3,138400001,0.125409365
3,138450001,0.086559422
3,138500001,0.142637395
3,138550001,0.286038792
3,138600001,-0.129032398
3,138650001,-0.010924664
3,138700001,-0.19132591
3,138750001,-0.035604811
3,138800001,-0.118828855
3,138850001,-0.079082676
3,138900001,-0.161504739
3,138950001,0.013215905
3,139000001,0.027351384
3,139050001,-0.062717355
3,139100001,-0.05131882
3,139150001,-0.03811862
3,139200001,-0.13017883
3,139250001,-0.024501708
3,139300001,-0.083785412
3,139350001,0.187300862
3,139400001,0.115906888
3,139450001,-0.027006833
3,139500001,-0.057451611
3,139550001,-0.061528553
3,139600001,-0.015449802
3,139650001,0.082796311
3,139700001,-0.26305485
3,139750001,-0.183660176
3,139800001,-0.073695599
3,139850001,-0.020589087
3,139900001,0.01071046
3,139950001,-0.008039681
3,140000001,-0.077471348
3,140050001,0.060759316
3,140100001,0.030265537
3,140150001,0.099730191
3,140200001,0.079509457
3,140250001,0.092528799
3,140300001,0.102874981
3,140350001,0.140333885
3,140400001,-0.184170639
3,140450001,0.083826177
3,140500001,0.125976923
3,140550001,-0.004040223
3,140600001,0.151016013
3,140650001,0.05574245
3,140700001,-0.115104953
3,140750001,0.091005055
3,140800001,0.008084753
3,140850001,0.155710507
3,140900001,0.112734834
3,140950001,0.126255997
3,141000001,0.108427216
3,141050001,0.051022114
3,141150001,0.002381959
3,141200001,-0.052988665
3,141250001,0.178948744
3,141300001,0.046509632
3,141350001,-0.007068288
3,141400001,-0.002467479
3,141450001,-0.119423686
3,141500001,0.197320558
3,141550001,0.065654132
3,141600001,-0.115162443
3,141650001,0.228424192
3,141700001,0.110718964
3,141750001,-0.221766473
3,141800001,0.060897478
3,141850001,-0.039039236
3,141900001,-0.205218723
3,141950001,-0.023120708
3,142000001,0.044427137
3,142050001,0.000687029
3,142100001,-0.051699681
3,142150001,0.231001623
3,142200001,-0.003721155
3,142250001,0.09301059
3,142300001,0.167057215
3,142350001,0.347058311
3,142400001,0.164376677
3,142450001,0.106522792
3,142500001,-0.021239572
3,142550001,0.129100699
3,142600001,-6.73E-05
3,142700001,0.331874465
3,142750001,0.105161365
3,142800001,0.177365057
3,142850001,-0.014621407
3,142900001,0.01749652
3,142950001,0.09006976
3,143000001,-0.109783265
3,143050001,0.065355175
3,143100001,0.129626161
3,143150001,-0.05967134
3,143200001,-0.036933045
3,143250001,0.124760538
3,143300001,0.105568467
3,143350001,0.200035883
3,143400001,-0.014934972
3,143450001,-0.036390691
3,143500001,0.111577507
3,143550001,-0.024825222
3,143600001,0.026449883
